time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2020-01-01,3,13.9,6.5,9.3,11.4,3.5,6.7,0.0,0.0,0.0,0.0,13.3,27.7,335,9.4,1.34,32400.0,Cagliari,39.2238,9.1217
2020-01-02,1,14.2,7.0,9.6,11.0,3.6,6.8,0.0,0.0,0.0,0.0,14.5,31.3,335,9.68,1.46,32400.0,Cagliari,39.2238,9.1217
2020-01-03,3,14.1,7.4,10.0,11.4,4.6,7.5,0.0,0.0,0.0,0.0,14.8,29.5,332,8.34,1.25,30328.38,Cagliari,39.2238,9.1217
2020-01-04,3,14.8,9.5,11.6,11.4,7.6,9.1,0.0,0.0,0.0,0.0,27.0,53.3,326,7.39,1.17,28800.0,Cagliari,39.2238,9.1217
2020-01-05,3,15.5,9.4,11.6,13.9,7.2,9.6,0.0,0.0,0.0,0.0,17.9,34.9,337,9.27,1.33,32400.0,Cagliari,39.2238,9.1217
2020-01-06,0,14.7,7.6,10.5,12.9,5.4,8.5,0.0,0.0,0.0,0.0,10.7,23.4,339,9.84,1.36,32400.0,Cagliari,39.2238,9.1217
2020-01-07,51,14.5,7.3,10.3,11.6,3.6,7.6,0.1,0.1,0.0,1.0,22.8,45.0,337,8.9,1.37,32400.0,Cagliari,39.2238,9.1217
2020-01-08,51,14.1,10.0,11.8,10.8,8.2,9.8,0.8,0.8,0.0,7.0,20.6,40.3,54,7.25,1.23,32082.83,Cagliari,39.2238,9.1217
2020-01-09,3,14.5,6.9,11.5,12.5,4.7,9.4,0.0,0.0,0.0,0.0,16.5,32.8,83,4.68,1.05,12913.44,Cagliari,39.2238,9.1217
2020-01-10,53,14.7,10.2,12.6,13.1,8.9,11.2,2.1,2.1,0.0,10.0,14.9,31.0,130,7.41,1.12,32400.0,Cagliari,39.2238,9.1217
2020-01-11,61,15.1,8.1,11.0,14.1,6.6,10.1,6.0,6.0,0.0,9.0,8.4,28.4,334,7.28,1.02,32400.0,Cagliari,39.2238,9.1217
2020-01-12,51,14.5,7.1,10.3,13.9,5.2,9.1,1.2,1.2,0.0,8.0,6.3,16.2,351,8.23,1.15,32400.0,Cagliari,39.2238,9.1217
2020-01-13,51,12.8,6.6,10.3,11.8,4.9,9.0,0.5,0.5,0.0,3.0,8.6,20.5,318,8.73,1.1,32400.0,Cagliari,39.2238,9.1217
2020-01-14,3,13.4,6.2,9.6,11.8,3.7,7.7,0.0,0.0,0.0,0.0,7.6,17.6,349,9.04,1.22,32400.0,Cagliari,39.2238,9.1217
2020-01-15,3,13.4,6.9,9.9,12.1,5.3,8.4,0.0,0.0,0.0,0.0,9.0,20.2,103,6.79,0.95,30569.71,Cagliari,39.2238,9.1217
2020-01-16,3,13.7,7.3,10.5,12.1,5.1,8.9,0.0,0.0,0.0,0.0,7.1,16.2,346,7.59,1.1,23581.58,Cagliari,39.2238,9.1217
2020-01-17,51,14.6,8.5,10.9,12.9,6.4,9.1,0.1,0.1,0.0,1.0,8.3,21.6,335,8.96,1.32,30226.86,Cagliari,39.2238,9.1217
2020-01-18,51,14.6,9.0,11.2,9.7,6.5,7.8,0.1,0.1,0.0,1.0,31.5,63.0,314,9.6,1.8,32400.0,Cagliari,39.2238,9.1217
2020-01-19,51,13.7,7.8,10.9,10.8,6.2,8.2,0.1,0.1,0.0,1.0,24.1,45.4,87,5.75,1.31,18130.91,Cagliari,39.2238,9.1217
2020-01-20,61,13.4,11.9,12.6,9.0,7.4,8.2,14.2,14.2,0.0,20.0,37.1,69.8,110,1.72,1.2,1573.07,Cagliari,39.2238,9.1217
2020-01-21,51,15.7,13.5,14.2,10.3,8.4,9.2,1.9,1.9,0.0,15.0,38.9,72.0,110,3.89,1.83,7481.92,Cagliari,39.2238,9.1217
2020-01-22,51,15.7,13.8,14.4,11.4,9.8,10.4,1.8,1.8,0.0,11.0,34.1,65.5,119,8.55,1.74,31396.19,Cagliari,39.2238,9.1217
2020-01-23,2,15.9,13.7,14.4,12.5,9.9,11.0,0.0,0.0,0.0,0.0,28.6,53.3,119,7.72,1.7,32400.0,Cagliari,39.2238,9.1217
