time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2018-01-01,51,9.9,-0.2,4.0,7.4,-3.3,1.5,0.2,0.2,0.0,2.0,9.0,29.5,83,6.29,0.67,25200.0,Torino,45.0703,7.6869
2018-01-02,3,13.5,-1.1,4.9,8.9,-4.8,0.5,0.0,0.0,0.0,0.0,23.5,46.1,281,6.9,1.71,31180.85,Torino,45.0703,7.6869
2018-01-03,51,6.3,-2.5,0.7,2.8,-5.9,-2.6,1.6,1.6,0.0,7.0,15.2,34.9,7,5.65,0.6,27443.95,Torino,45.0703,7.6869
2018-01-04,55,8.8,-2.4,1.9,7.1,-6.7,-0.9,10.5,10.5,0.0,15.0,12.5,23.8,20,6.36,0.64,30319.49,Torino,45.0703,7.6869
2018-01-05,3,6.8,-1.1,2.5,4.5,-4.5,0.0,0.0,0.0,0.0,0.0,8.9,20.2,33,4.65,0.47,21022.49,Torino,45.0703,7.6869
2018-01-06,53,6.5,4.4,5.2,4.9,2.1,3.5,1.4,1.4,0.0,6.0,6.0,12.6,231,1.13,0.24,0.0,Torino,45.0703,7.6869
2018-01-07,63,8.3,5.1,6.9,6.0,3.4,4.9,32.7,32.7,0.0,24.0,13.5,27.0,20,0.52,0.19,0.0,Torino,45.0703,7.6869
2018-01-08,63,9.2,8.2,8.7,7.1,4.0,5.7,50.3,50.3,0.0,24.0,32.9,72.7,36,0.67,0.23,0.0,Torino,45.0703,7.6869
2018-01-09,63,9.7,6.2,7.9,7.8,3.3,5.8,14.8,14.8,0.0,16.0,29.7,76.3,48,1.55,0.3,717.9,Torino,45.0703,7.6869
2018-01-10,51,9.3,3.9,7.0,7.3,1.6,5.2,0.1,0.1,0.0,1.0,5.3,12.6,5,3.19,0.51,11954.36,Torino,45.0703,7.6869
2018-01-11,3,10.5,1.2,4.5,8.4,-1.7,2.2,0.0,0.0,0.0,0.0,6.5,13.0,300,6.47,0.77,31707.07,Torino,45.0703,7.6869
2018-01-12,3,9.3,-0.7,3.4,7.3,-4.0,0.6,0.0,0.0,0.0,0.0,7.8,14.8,334,6.2,0.74,27739.89,Torino,45.0703,7.6869
2018-01-13,1,9.4,-0.5,3.3,6.9,-3.9,0.5,0.0,0.0,0.0,0.0,7.3,14.4,300,6.78,0.78,31761.04,Torino,45.0703,7.6869
2018-01-14,3,6.2,-2.3,1.6,3.4,-5.9,-1.3,0.0,0.0,0.0,0.0,7.9,15.8,8,5.06,0.58,16983.06,Torino,45.0703,7.6869
