time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2022-01-01,3,14.6,7.1,11.0,14.4,5.4,10.3,0.0,0.0,0.0,0.0,7.3,16.2,254,6.27,0.84,22740.34,Napoli,40.8518,14.2681
2022-01-02,3,12.2,6.7,9.8,11.8,5.2,9.1,0.0,0.0,0.0,0.0,4.7,12.6,42,3.79,0.54,331.57,Napoli,40.8518,14.2681
2022-01-03,51,14.2,10.2,11.8,12.4,8.9,10.7,0.4,0.4,0.0,4.0,16.4,36.7,285,5.43,0.79,16946.01,Napoli,40.8518,14.2681
2022-01-04,51,15.0,11.0,13.1,13.2,10.1,11.4,0.3,0.3,0.0,3.0,18.3,40.3,208,5.57,1.01,23132.44,Napoli,40.8518,14.2681
2022-01-05,51,15.1,13.1,14.1,12.2,9.1,11.2,0.1,0.1,0.0,1.0,28.2,62.6,185,8.65,1.71,31452.77,Napoli,40.8518,14.2681
2022-01-06,61,13.4,7.3,11.0,10.9,5.2,8.7,2.9,2.9,0.0,6.0,20.4,57.6,231,5.18,1.11,13449.13,Napoli,40.8518,14.2681
2022-01-07,51,13.8,7.7,9.9,10.6,4.5,7.1,0.2,0.2,0.0,2.0,17.1,38.9,48,7.85,1.33,29549.33,Napoli,40.8518,14.2681
2022-01-08,2,12.3,5.0,8.2,9.9,2.2,5.2,0.0,0.0,0.0,0.0,12.4,27.7,27,8.72,1.31,31872.67,Napoli,40.8518,14.2681
2022-01-09,61,10.6,2.5,6.2,8.5,-0.4,3.5,8.0,8.0,0.0,7.0,21.8,48.2,125,3.22,0.51,7570.01,Napoli,40.8518,14.2681
2022-01-10,51,9.6,3.7,6.3,6.0,0.8,3.1,1.4,1.4,0.0,8.0,19.4,44.3,29,4.75,0.9,5670.78,Napoli,40.8518,14.2681
