time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2015-01-01,71,9.7,2.5,8.0,6.0,-0.9,3.7,4.2,3.3,0.63,10.0,29.4,74.2,31,6.84,1.32,31368.75,Palermo,38.1157,13.3615
2015-01-02,1,11.1,8.0,9.4,7.9,4.7,6.1,0.0,0.0,0.0,0.0,16.7,40.3,18,9.75,1.7,32388.92,Palermo,38.1157,13.3615
2015-01-03,3,15.1,6.7,11.0,13.2,5.1,9.4,0.0,0.0,0.0,0.0,11.5,32.0,264,8.93,1.28,31049.59,Palermo,38.1157,13.3615
2015-01-04,51,15.4,12.9,13.9,13.3,11.5,12.5,0.4,0.4,0.0,3.0,22.1,54.0,286,6.08,0.98,25885.91,Palermo,38.1157,13.3615
2015-01-05,51,13.1,9.8,11.4,12.3,5.4,7.9,0.6,0.6,0.0,4.0,22.7,59.0,17,9.21,2.02,32201.44,Palermo,38.1157,13.3615
2015-01-06,1,14.0,7.6,10.7,11.2,5.2,8.3,0.0,0.0,0.0,0.0,15.6,40.3,311,10.24,1.54,33272.69,Palermo,38.1157,13.3615
2015-01-07,3,14.2,9.5,11.8,12.8,8.1,10.7,0.0,0.0,0.0,0.0,6.9,14.0,143,10.29,1.33,33323.93,Palermo,38.1157,13.3615
2015-01-08,3,15.0,8.9,11.5,13.1,7.7,10.2,0.0,0.0,0.0,0.0,11.8,28.1,241,8.36,1.22,32698.64,Palermo,38.1157,13.3615
2015-01-09,3,14.8,9.9,11.9,12.2,9.1,10.6,0.0,0.0,0.0,0.0,14.9,36.4,253,8.64,1.3,33089.16,Palermo,38.1157,13.3615
2015-01-10,3,15.7,10.7,12.9,15.2,9.6,12.1,0.0,0.0,0.0,0.0,13.2,41.0,271,7.14,1.08,31244.79,Palermo,38.1157,13.3615
