time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2020-01-01,1,9.8,-1.0,3.2,8.1,-4.2,0.6,0.0,0.0,0.0,0.0,6.3,11.5,84,7.47,0.81,31335.25,Firenze,43.7696,11.2558
2020-01-02,3,12.3,-1.0,4.1,10.5,-4.6,1.7,0.0,0.0,0.0,0.0,7.9,14.4,83,7.61,0.86,31390.02,Firenze,43.7696,11.2558
2020-01-03,51,10.3,1.5,6.4,9.3,-1.5,4.7,0.4,0.4,0.0,2.0,7.0,15.1,134,4.48,0.56,15599.06,Firenze,43.7696,11.2558
2020-01-04,51,12.9,5.0,8.9,11.9,3.1,7.7,0.1,0.1,0.0,1.0,5.8,15.5,118,6.72,0.82,31505.19,Firenze,43.7696,11.2558
2020-01-05,3,14.6,2.0,7.1,12.7,-0.9,4.9,0.0,0.0,0.0,0.0,7.7,18.7,54,7.63,1.0,31565.33,Firenze,43.7696,11.2558
2020-01-06,0,11.4,-1.4,3.4,8.1,-4.8,0.2,0.0,0.0,0.0,0.0,9.8,22.7,51,7.65,0.97,31626.98,Firenze,43.7696,11.2558
2020-01-07,3,10.4,-1.6,3.1,8.4,-4.9,0.1,0.0,0.0,0.0,0.0,12.3,27.7,46,6.69,0.8,31690.0,Firenze,43.7696,11.2558
2020-01-08,3,13.9,0.5,5.9,10.9,-2.4,2.5,0.0,0.0,0.0,0.0,13.8,33.8,38,7.86,1.26,31754.27,Firenze,43.7696,11.2558
2020-01-09,2,10.9,-0.5,3.6,9.0,-3.7,0.9,0.0,0.0,0.0,0.0,6.5,13.7,109,7.39,0.86,31819.64,Firenze,43.7696,11.2558
2020-01-10,3,12.5,0.6,6.8,11.3,-2.3,4.7,0.0,0.0,0.0,0.0,9.9,21.2,131,6.0,0.77,31885.97,Firenze,43.7696,11.2558
2020-01-11,1,13.3,3.2,6.9,10.0,0.8,4.0,0.0,0.0,0.0,0.0,14.2,32.4,38,7.88,1.18,31953.14,Firenze,43.7696,11.2558
2020-01-12,0,13.0,0.4,6.6,10.2,-2.8,3.7,0.0,0.0,0.0,0.0,10.9,25.6,28,8.24,1.09,32020.99,Firenze,43.7696,11.2558
2020-01-13,3,10.7,-1.7,3.3,8.7,-5.0,0.5,0.0,0.0,0.0,0.0,7.0,16.2,81,8.13,0.9,32089.4,Firenze,43.7696,11.2558
2020-01-14,3,10.4,-1.2,4.3,8.7,-4.5,1.9,0.0,0.0,0.0,0.0,6.8,13.0,108,4.37,0.6,20800.9,Firenze,43.7696,11.2558
2020-01-15,3,11.8,3.0,6.9,10.6,0.5,5.1,0.0,0.0,0.0,0.0,6.9,11.5,101,4.71,0.66,19155.7,Firenze,43.7696,11.2558
2020-01-16,2,12.8,2.0,6.4,11.3,-0.5,4.3,0.0,0.0,0.0,0.0,7.4,14.4,52,7.88,0.97,32302.07,Firenze,43.7696,11.2558
2020-01-17,51,12.1,0.4,6.1,10.2,-2.5,4.0,0.1,0.1,0.0,1.0,9.1,21.6,140,6.86,0.84,31940.6,Firenze,43.7696,11.2558
2020-01-18,61,9.6,5.1,8.2,7.6,2.4,5.8,9.1,9.1,0.0,13.0,17.5,38.2,39,3.86,0.68,10560.93,Firenze,43.7696,11.2558
2020-01-19,3,10.2,5.2,7.7,6.0,2.3,4.4,0.0,0.0,0.0,0.0,18.8,41.8,23,5.84,1.12,30169.45,Firenze,43.7696,11.2558
2020-01-20,3,9.2,5.0,6.8,4.1,1.6,2.7,0.0,0.0,0.0,0.0,24.6,54.7,30,6.33,1.4,22281.5,Firenze,43.7696,11.2558
2020-01-21,3,10.1,2.7,6.1,5.7,-0.3,2.2,0.0,0.0,0.0,0.0,18.2,41.0,28,8.49,1.34,32400.0,Firenze,43.7696,11.2558
2020-01-22,3,13.8,0.3,6.0,12.5,-2.8,3.8,0.0,0.0,0.0,0.0,7.2,15.1,78,8.57,1.1,32400.0,Firenze,43.7696,11.2558
2020-01-23,1,15.2,1.0,6.1,12.9,-1.5,3.6,0.0,0.0,0.0,0.0,11.1,24.8,47,9.0,1.31,32400.0,Firenze,43.7696,11.2558
2020-01-24,53,13.6,-0.3,6.3,11.9,-3.4,4.0,0.7,0.7,0.0,2.0,10.0,22.7,93,7.95,1.06,32187.2,Firenze,43.7696,11.2558
2020-01-25,61,12.2,6.8,8.9,11.1,5.0,7.3,10.9,10.9,0.0,21.0,8.9,22.3,37,4.78,0.66,22318.24,Firenze,43.7696,11.2558
2020-01-26,51,12.3,5.5,8.4,11.4,3.5,7.1,1.0,1.0,0.0,6.0,6.0,18.0,62,5.54,0.73,24971.35,Firenze,43.7696,11.2558
2020-01-27,53,12.4,4.9,9.1,11.0,3.2,7.6,3.7,3.7,0.0,16.0,11.8,29.2,192,4.47,0.68,15353.09,Firenze,43.7696,11.2558
2020-01-28,53,13.7,9.1,11.0,10.6,7.0,8.2,3.2,3.2,0.0,15.0,25.0,59.8,214,3.18,0.89,15167.48,Firenze,43.7696,11.2558
2020-01-29,51,14.0,7.0,10.8,11.1,5.3,8.3,1.5,1.5,0.0,11.0,19.2,41.4,234,6.52,1.17,32400.0,Firenze,43.7696,11.2558
2020-01-30,51,13.9,5.9,10.2,12.2,3.8,9.0,0.1,0.1,0.0,1.0,8.8,22.0,166,6.82,0.99,32051.58,Firenze,43.7696,11.2558
2020-01-31,51,13.2,9.5,11.3,13.2,8.2,10.6,2.5,2.5,0.0,19.0,7.2,16.6,174,2.04,0.43,0.0,Firenze,43.7696,11.2558
2020-02-01,53,14.3,11.1,12.4,13.9,10.6,11.5,3.1,3.1,0.0,12.0,16.1,38.2,201,3.47,0.59,4870.96,Firenze,43.7696,11.2558
2020-02-02,51,15.7,10.8,12.8,14.7,10.2,12.0,1.9,1.9,0.0,12.0,11.5,27.7,206,5.7,0.94,23938.25,Firenze,43.7696,11.2558
2020-02-03,51,16.3,9.2,13.0,15.7,8.0,12.5,1.5,1.5,0.0,12.0,10.4,25.9,206,4.53,0.79,12439.02,Firenze,43.7696,11.2558
2020-02-04,53,16.4,5.9,12.1,14.5,2.1,9.6,1.4,1.4,0.0,3.0,25.6,60.1,285,8.05,1.89,32400.0,Firenze,43.7696,11.2558
2020-02-05,51,12.8,2.5,7.9,6.2,-1.5,2.9,0.3,0.3,0.0,3.0,26.2,70.6,11,10.14,2.71,33259.67,Firenze,43.7696,11.2558
2020-02-06,1,11.6,0.2,5.4,6.9,-3.6,1.4,0.0,0.0,0.0,0.0,12.7,30.6,23,11.3,1.89,33868.24,Firenze,43.7696,11.2558
2020-02-07,2,11.6,-1.5,4.6,9.2,-4.8,1.7,0.0,0.0,0.0,0.0,8.6,23.0,147,11.34,1.43,33780.61,Firenze,43.7696,11.2558
2020-02-08,3,12.3,0.3,6.4,10.5,-2.7,4.3,0.0,0.0,0.0,0.0,6.2,16.9,117,10.77,1.36,33198.03,Firenze,43.7696,11.2558
2020-02-09,51,12.8,0.7,6.9,11.4,-2.2,4.6,0.1,0.1,0.0,1.0,10.7,29.5,162,8.81,1.23,26790.92,Firenze,43.7696,11.2558
2020-02-10,53,15.3,9.6,12.5,12.8,7.4,9.7,1.4,1.4,0.0,9.0,23.7,53.6,211,2.34,1.09,0.0,Firenze,43.7696,11.2558
2020-02-11,3,16.8,10.0,13.8,13.6,8.6,11.0,0.0,0.0,0.0,0.0,26.0,60.5,230,8.73,2.0,30704.43,Firenze,43.7696,11.2558
2020-02-12,3,15.7,5.3,11.1,14.2,2.8,9.4,0.0,0.0,0.0,0.0,11.6,27.0,184,11.05,1.64,34693.0,Firenze,43.7696,11.2558
2020-02-13,51,13.6,2.9,8.6,11.9,0.3,6.2,0.3,0.3,0.0,2.0,18.0,40.0,197,8.64,1.38,33991.18,Firenze,43.7696,11.2558
2020-02-14,63,17.5,4.3,11.5,14.4,1.2,9.1,12.1,12.1,0.0,8.0,18.4,62.3,174,11.84,2.0,32085.98,Firenze,43.7696,11.2558
2020-02-15,1,16.7,1.2,8.1,14.4,-1.6,5.6,0.0,0.0,0.0,0.0,6.6,15.5,95,12.66,1.81,37189.84,Firenze,43.7696,11.2558
2020-02-16,3,13.2,3.8,8.1,11.6,0.9,6.3,0.0,0.0,0.0,0.0,7.4,20.9,164,10.91,1.38,35933.7,Firenze,43.7696,11.2558
2020-02-17,3,14.3,4.3,9.0,12.3,2.0,7.0,0.0,0.0,0.0,0.0,12.3,30.2,199,8.54,1.24,28842.11,Firenze,43.7696,11.2558
2020-02-18,51,14.4,8.7,11.4,13.8,6.6,10.3,1.2,1.2,0.0,5.0,10.1,25.2,160,5.47,0.89,17449.27,Firenze,43.7696,11.2558
2020-02-19,53,13.6,5.2,9.2,12.8,3.4,8.1,3.3,3.3,0.0,10.0,7.1,27.7,158,8.37,1.11,36031.91,Firenze,43.7696,11.2558
2020-02-20,0,14.7,1.5,7.9,12.2,-1.4,5.4,0.0,0.0,0.0,0.0,10.2,24.1,63,13.56,1.84,38049.74,Firenze,43.7696,11.2558
2020-02-21,2,14.6,2.0,8.0,12.7,-1.3,5.6,0.0,0.0,0.0,0.0,7.3,18.7,134,12.65,1.79,38091.18,Firenze,43.7696,11.2558
2020-02-22,3,16.8,2.2,8.6,14.9,-0.8,6.3,0.0,0.0,0.0,0.0,7.9,15.5,78,13.5,1.98,38394.48,Firenze,43.7696,11.2558
2020-02-23,3,13.4,4.2,9.1,10.7,1.5,6.7,0.0,0.0,0.0,0.0,16.9,39.2,206,6.75,1.11,16849.67,Firenze,43.7696,11.2558
2020-02-24,3,14.8,8.2,11.4,14.0,7.0,10.2,0.0,0.0,0.0,0.0,8.8,20.2,195,8.52,1.28,31558.75,Firenze,43.7696,11.2558
2020-02-25,51,17.1,6.4,11.1,14.4,4.8,9.3,0.1,0.1,0.0,1.0,18.9,42.8,183,10.67,1.74,35753.65,Firenze,43.7696,11.2558
2020-02-26,61,13.7,4.6,10.0,10.2,2.5,7.3,8.7,8.7,0.0,15.0,22.6,64.8,222,8.15,1.28,32336.49,Firenze,43.7696,11.2558
2020-02-27,63,12.3,-1.2,6.3,9.3,-5.2,2.5,7.7,7.7,0.0,6.0,25.9,60.1,192,12.22,1.95,27384.13,Firenze,43.7696,11.2558
2020-02-28,61,15.2,2.4,9.4,11.9,-0.9,6.4,5.0,5.0,0.0,4.0,11.0,36.0,46,15.6,2.51,39392.28,Firenze,43.7696,11.2558
2020-02-29,3,14.7,-0.2,7.5,10.5,-3.6,4.3,0.0,0.0,0.0,0.0,18.3,43.2,171,11.42,1.97,33193.48,Firenze,43.7696,11.2558
2020-03-01,63,13.5,9.1,11.2,11.4,7.2,9.1,15.4,15.4,0.0,20.0,20.5,46.4,188,3.03,0.59,20.41,Firenze,43.7696,11.2558
2020-03-02,63,15.0,8.9,11.7,11.7,6.8,8.8,21.6,21.6,0.0,16.0,28.1,64.4,176,4.82,0.99,11060.61,Firenze,43.7696,11.2558
2020-03-03,55,11.1,5.8,9.2,9.1,3.9,6.5,7.6,7.6,0.0,15.0,20.3,47.2,204,5.31,1.01,11534.17,Firenze,43.7696,11.2558
2020-03-04,3,12.5,3.0,7.6,9.2,0.5,4.7,0.0,0.0,0.0,0.0,18.7,43.9,22,13.03,1.73,39600.0,Firenze,43.7696,11.2558
2020-03-05,61,13.2,0.4,6.8,10.7,-2.2,4.1,4.1,4.1,0.0,5.0,19.0,42.8,142,9.98,1.65,25462.91,Firenze,43.7696,11.2558
2020-03-06,63,13.3,7.6,10.5,9.0,5.3,7.2,12.8,12.8,0.0,12.0,26.3,69.5,211,9.82,1.64,38113.64,Firenze,43.7696,11.2558
2020-03-07,53,12.3,5.3,8.6,8.3,3.1,5.7,0.9,0.9,0.0,4.0,21.5,54.7,29,11.89,1.66,39010.33,Firenze,43.7696,11.2558
2020-03-08,3,14.2,3.4,8.8,10.8,0.6,5.9,0.0,0.0,0.0,0.0,13.6,31.7,38,14.68,2.18,39600.0,Firenze,43.7696,11.2558
2020-03-09,51,13.0,2.5,7.8,11.1,-0.7,5.1,1.1,1.1,0.0,5.0,15.0,32.8,69,8.35,1.43,19480.76,Firenze,43.7696,11.2558
2020-03-10,3,15.9,3.7,9.3,13.3,0.7,6.6,0.0,0.0,0.0,0.0,12.3,30.6,44,13.35,2.13,39064.01,Firenze,43.7696,11.2558
2020-03-11,2,16.9,4.3,10.2,15.2,2.0,8.4,0.0,0.0,0.0,0.0,10.0,26.3,194,16.97,2.49,39600.0,Firenze,43.7696,11.2558
2020-03-12,51,15.1,6.5,10.8,14.2,4.5,9.8,0.7,0.7,0.0,6.0,9.7,23.8,200,6.24,1.07,3161.31,Firenze,43.7696,11.2558
2020-03-13,3,16.5,8.5,11.9,14.9,7.2,10.7,0.0,0.0,0.0,0.0,12.4,28.8,212,7.85,1.37,6248.68,Firenze,43.7696,11.2558
2020-03-14,51,16.5,8.6,11.9,14.2,6.4,10.1,0.2,0.2,0.0,2.0,16.6,37.1,33,10.85,1.97,39600.0,Firenze,43.7696,11.2558
2020-03-15,1,14.8,4.7,9.6,11.2,1.1,6.1,0.0,0.0,0.0,0.0,18.2,41.8,31,18.3,2.93,39691.8,Firenze,43.7696,11.2558
2020-03-16,0,17.3,0.7,8.7,16.1,-2.4,6.2,0.0,0.0,0.0,0.0,12.5,27.4,32,18.48,2.84,39956.57,Firenze,43.7696,11.2558
2020-03-17,3,18.8,3.1,10.4,18.2,0.6,8.7,0.0,0.0,0.0,0.0,8.7,15.5,43,18.41,2.87,40220.75,Firenze,43.7696,11.2558
